empresa_id,modelo_codigo,ordem,manobra_codigo,tripulante,status_classificacao,fonte_classificacao,observacoes,source
"6","S76-NOT-01","18","S76-LOFT-06","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-01","19","S76-LOFT-12","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-01","20","S76-LOFT-16","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-01","21","S76-LOFT-21","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-01","22","S76-LOFT-22","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","1","S76-TDP-00","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","2","S76-LOFT-26","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","3","LOFT-OFF-01","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","4","LOFT-OFF-04","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","5","S76-LOFT-28","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","6","S76-LOFT-27","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","7","LOFT-OFF-07","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","8","LOFT-OFF-14","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","9","S76-LDP-00","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","10","S76-LOFT-29","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","11","LOFT-OFF-15","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","12","S76-LOFT-30","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","13","LOFT-OFF-16","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","14","LOFT-OFF-17","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","15","LOFT-OFF-18","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","16","LOFT-OFF-19","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","17","LOFT-OFF-20","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","18","LOFT-OFF-21","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","19","LOFT-OFF-22","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","20","S76-LOFT-34","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","21","S76-DIT-71","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-NOT-02","22","S76-LOFT-21","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","S76-P-C1/IFR","1","S76-NIF-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","2","S76-BTO-51","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","3","S76-RMF-69","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","4","S76-FDA-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","5","S76-CGI-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","6","S76-SID-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","7","S76-FCR-17","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","8","S76-DM1-22","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","9","S76-DMN-21","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","10","S76-N1T-30","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","11","S76-EOP-25","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","12","S76-SDC-50","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","13","S76-DCH-54","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","14","S76-APF-57","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","15","S76-TRM-58","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","16","S76-FDF-60","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","17","S76-AHR-65","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","18","S76-HLD-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","19","S76-EFV-11","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","20","S76-UGE-46","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","21","S76-ILS-00","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/IFR","22","S76-MIS-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=46","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=46 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","1","S76-NVF-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","2","S76-HOT-00","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","3","S76-STF-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","4","S76-FMG-08","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","5","S76-FMI-09","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","6","S76-HOV-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","7","S76-FMH-13","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","8","S76-TRH-38","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","9","S76-TDP-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","10","S76-FMA-14","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","11","S76-FMC-15","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","12","S76-NRO-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","13","S76-NRL-00","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","14","S76-CST-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","15","S76-MRV-00","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","16","S76-MGP-33","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","17","S76-SSS-42","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","18","S76-FFL-32","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","19","S76-FFM-32","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","20","S76-LGE-44","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","21","S76-AUT-70","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C1/VFR","22","S76-LDP-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=45","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=45 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","1","S76-NIF-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","2","S76-ACG-48","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","3","S76-INV-49","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","4","S76-FDA-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","5","S76-CGI-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","6","S76-SID-00","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","7","S76-FCR-17","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","8","S76-ECO-20","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","9","S76-DDE-21","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","10","S76-ECH-26","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","11","S76-T5I-31","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","12","S76-DCD-50","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","13","S76-BTO-53","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","14","S76-CDC-59","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","15","S76-ADC-61","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","16","S76-CRT-63","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","17","S76-EFI-12","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","18","S76-HLD-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","19","S76-WSH-54","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","20","S76-PTH-55","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","21","S76-RNV-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/IFR","22","S76-SGA-15","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=48","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=48 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","1","S76-NVF-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","2","S76-HNG-00","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","3","S76-HOV-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","4","S76-TDP-00","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","5","S76-OSP-27","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","6","S76-FMF-07","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","7","S76-XFD-20","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","8","S76-FPL-31","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","9","S76-LOW-32","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","10","S76-MGL-33","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","11","S76-MGC-36","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","12","S76-TRD-39","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","13","S76-SS2-43","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
"6","S76-P-C2/VFR","14","S76-CLB-69","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=47","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=47 | worker-airtrust/migrations/0262_sk76_periodico_ciclos.sql"
