codigo,nome,tipo,tipo_compatibilidade,codigo_icao,latitude_dms,longitude_dms,latitude_decimal,longitude_decimal,elevacao_ft,declinacao_magnetica_graus,declinacao_magnetica_direcao,coordenada_valida,permite_origem_destino,revisao_pendente,classificacao_origem,fonte_pagina
SWHJ,"NOVA MONTE VERDE / Faz. Bela Vista, MT",aeroporto,aeroporto,SWHJ,10º03'20''S,056º59'28''W,-10.055555555555557,-56.99111111111111,899,17,W,1,1,0,INFERIDA_DESCRICAO,62
SWHL,"CAMPO VERDE / Faz. Marabá, MT",aeroporto,aeroporto,SWHL,15º16'30''S,055º07'18''W,-15.275,-55.12166666666667,2247,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWHN,"NOVA MONTE VERDE / Faz. Nossa Sra. de Fátima, MT",aeroporto,aeroporto,SWHN,10º09'23''S,056º58'52''W,-10.15638888888889,-56.98111111111111,853,17,W,1,1,0,INFERIDA_DESCRICAO,62
SWHP,"ÁGUA BOA / Faz. Olhos D’ água, MT",aeroporto,aeroporto,SWHP,14º01'10''S,052º09'08''W,-14.019444444444446,-52.15222222222222,1047,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWHQ,"VILA BELA DA S.S. TRINDADE / Faz. Santa Cruz, MT",aeroporto,aeroporto,SWHQ,15º11'21''S,059º56'21''W,-15.189166666666667,-59.939166666666665,1060,15,W,1,1,0,INFERIDA_DESCRICAO,62
SWHS,"MAURILÂNDIA / Faz. São João, GO",aeroporto,aeroporto,SWHS,18º03'12''S,050º23'13''W,-18.053333333333335,-50.386944444444445,1729,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWHT,"HUMAITÁ / Humaitá, AM",aeroporto,aeroporto,SWHT,07º32'01''S,063º03'02''W,-7.533611111111111,-63.050555555555555,230,13,W,1,1,0,INFERIDA_DESCRICAO,62
SWHZ,"CARLINDA / Faz. Taquaruçu Retiro, MT",aeroporto,aeroporto,SWHZ,10º20'19''S,055º57'56''W,-10.338611111111112,-55.96555555555556,1010,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWIA,"IACIARA / Iaciara, GO",aeroporto,aeroporto,SWIA,14º06'23''S,046º40'10''W,-14.106388888888889,-46.669444444444444,1854,22,W,1,1,0,INFERIDA_DESCRICAO,62
SWIB,"NOVA SANTA HELENA / Faz. Santa Laura, MT",aeroporto,aeroporto,SWIB,10º51'46''S,054º54'51''W,-10.862777777777778,-54.91416666666667,1096,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWID,"SÃO MIGUEL DO ARAGUAIA / Faz. Indiara, GO",aeroporto,aeroporto,SWID,13º18'46''S,049º46'04''W,-13.312777777777779,-49.76777777777777,909,21,W,1,1,0,INFERIDA_DESCRICAO,62
SWIE,"MUNDO NOVO / Faz. São Francisco, GO",aeroporto,aeroporto,SWIE,13º55'10''S,050º00'36''W,-13.919444444444444,-50.01,984,21,W,1,1,0,INFERIDA_DESCRICAO,62
SWIG,"PONTES E LACERDA / Faz. São José, MT",aeroporto,aeroporto,SWIG,15º00'39''S,059º15'08''W,-15.010833333333334,-59.25222222222222,879,15,W,1,1,0,INFERIDA_DESCRICAO,62
SWII,"SANTO ANTÔNlO DO IÇÁ / lpiranga, AM",aeroporto,aeroporto,SWII,02º56'01''S,069º41'41''W,-2.9336111111111114,-69.69472222222223,131,9,W,1,1,0,INFERIDA_DESCRICAO,62
SWIJ,"ITIQUIRA / Faz. São Jorge, MT",aeroporto,aeroporto,SWIJ,17º31'05''S,054º49'35''W,-17.518055555555556,-54.82638888888889,1683,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWIK,"BARRA DO GARÇAS / Faz. Itacaiu, MT",aeroporto,aeroporto,SWIK,14º55'02''S,051º17'02''W,-14.917222222222222,-51.28388888888889,935,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWIL,"PEDRA PRETA / Faz. Tarumã, MT",aeroporto,aeroporto,SWIL,17º00'57''S,054º20'59''W,-17.015833333333333,-54.349722222222226,1499,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWIM,"MONTES CLAROS DE GOIAS / Faz. Três Ranchos, GO",aeroporto,aeroporto,SWIM,16º07'36''S,051º40'11''W,-16.12666666666667,-51.66972222222222,1142,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWIN,"CAMPO NOVO DO PARECIS / Faz. ltamarati Norte, MT",aeroporto,aeroporto,SWIN,14º14'41''S,057º59'32''W,-14.24472222222222,-57.992222222222225,2188,16,W,1,1,0,INFERIDA_DESCRICAO,62
SWIO,"EDEIA / Faz. Triângulo, GO",aeroporto,aeroporto,SWIO,17º37'17''S,050º08'30''W,-17.62138888888889,-50.141666666666666,1562,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWIR,"RIO DE JANEIRO / HELPN CCN TORRE NORTE, RJ",heliponto,heliponto,SWIR,22º54'43''S,043º12'30''W,-22.911944444444444,-43.208333333333336,128,23,W,1,1,0,INFERIDA_DESCRICAO,62
SWIU,"ARIPUANÃ / Madeirinha, MT",aeroporto,aeroporto,SWIU,09º50'47''S,061º25'03''W,-9.846388888888889,-61.4175,476,14,W,1,1,0,INFERIDA_DESCRICAO,62
SWIV,"ALMEIRIM / Águia Branca do Parú, PA",aeroporto,aeroporto,SWIV,01º16'05''S,053º15'41''W,-1.2680555555555555,-53.26138888888889,479,19,W,1,1,0,INFERIDA_DESCRICAO,62
SWIW,"NOVA MUTUM / Brigadeiro Eduardo Gomes, MT",aeroporto,aeroporto,SWIW,13º49'02''S,056º02'10''W,-13.817222222222222,-56.03611111111111,1398,17,W,1,1,0,INFERIDA_DESCRICAO,62
SWIX,"ITIQUIRA / Faz. Michelim, MT",aeroporto,aeroporto,SWIX,17º22'27''S,054º44'06''W,-17.374166666666667,-54.735,1640,18,W,1,1,0,INFERIDA_DESCRICAO,62
SWIY,"CRISTALÂNDIA / Santa Isabel do Morro, TO",aeroporto,aeroporto,SWIY,11º34'24''S,050º40'06''W,-11.573333333333332,-50.66833333333333,647,20,W,1,1,0,INFERIDA_DESCRICAO,62
SWJA,"JUÍNA / Faz. Juína, MT",aeroporto,aeroporto,SWJA,11º38'34''S,059º05'15''W,-11.642777777777777,-59.087500000000006,1100,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJB,"TANGARÁ DA SERRA / Faz. Juba, MT",aeroporto,aeroporto,SWJB,14º44'42''S,058º07'42''W,-14.745,-58.12833333333333,1667,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJC,JACIARA / Jaciara. MT,aeroporto,aeroporto,SWJC,15º58'18''S,054º58'07''W,-15.971666666666668,-54.968611111111116,1198,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWJD,"SÃO DOMINGOS / Faz. Genipapo, GO",aeroporto,aeroporto,SWJD,13º27'08''S,046º40'46''W,-13.452222222222222,-46.67944444444444,1279,22,W,1,1,0,INFERIDA_DESCRICAO,63
SWJF,"JURUENA / Faz. São Marcelo, MT",aeroporto,aeroporto,SWJF,10º14'00''S,058º29'40''W,-10.233333333333333,-58.49444444444445,840,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJG,"ARENÁPOLIS / Faz. Jaraguá, MT",aeroporto,aeroporto,SWJG,14º29'01''S,057º26'02''W,-14.48361111111111,-57.43388888888889,1083,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJK,"BRITÂNIA / Faz. São Paulo, GO",aeroporto,aeroporto,SWJK,14º58'35''S,051º20'08''W,-14.97638888888889,-51.33555555555556,984,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWJL,"ITAJÁ / Faz. Invernada, GO",aeroporto,aeroporto,SWJL,19º02'28''S,051º15'34''W,-19.041111111111114,-51.25944444444445,1345,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWJM,"NOVO ALEGRE / Faz. Bom Jesus, TO",aeroporto,aeroporto,SWJM,12º57'59''S,046º33'55''W,-12.966388888888888,-46.56527777777777,2066,22,W,1,1,0,INFERIDA_DESCRICAO,63
SWJN,"JUÍNA / Juína, MT",aeroporto,aeroporto,SWJN,11º25'10''S,058º42'06''W,-11.419444444444444,-58.70166666666667,1083,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJO,"BRITÂNIA / Faz. São Paulo - Retiro Santa Maria, GO",aeroporto,aeroporto,SWJO,15º08'24''S,051º15'16''W,-15.139999999999999,-51.254444444444445,984,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWJP,"JAPURÁ / Bittencourt, AM",aeroporto,aeroporto,SWJP,01º24'14''S,069º25'25''W,-1.4038888888888887,-69.42361111111111,257,9,W,1,1,0,INFERIDA_DESCRICAO,63
SWJT,"SÃO FÉLIX DO ARAGUAIA / Faz. Joatão, MT",aeroporto,aeroporto,SWJT,11º29'53''S,052º36'59''W,-11.498055555555554,-52.61638888888889,1165,19,W,1,1,0,INFERIDA_DESCRICAO,63
SWJU,"JURUENA / Juruena, MT",aeroporto,aeroporto,SWJU,10º18'21''S,058º29'22''W,-10.305833333333334,-58.489444444444445,525,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWJV,"ATALAIA DO NORTE / Palmeiras do Javari, AM",aeroporto,aeroporto,SWJV,05º07'49''S,072º48'20''W,-5.130277777777778,-72.80555555555556,394,6,W,1,1,0,INFERIDA_DESCRICAO,63
SWJW,"JATAÍ / Jataí, GO",aeroporto,aeroporto,SWJW,17º49'48''S,051º46'31''W,-17.83,-51.775277777777774,2529,19,W,1,1,0,INFERIDA_DESCRICAO,63
SWJY,"ALTO DO GARÇAS / Faz. Campo Alegre III, MT",aeroporto,aeroporto,SWJY,16º50'41''S,053º44'04''W,-16.84472222222222,-53.73444444444444,2625,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWJZ,"JUSCIMEIRA / Faz. Morro Vermelho, MT",aeroporto,aeroporto,SWJZ,15º58'53''S,054º32'02''W,-15.981388888888889,-54.53388888888889,1653,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWKA,"JUSSARA / Faz. Canadá, GO",aeroporto,aeroporto,SWKA,15º35'43''S,051º15'26''W,-15.595277777777778,-51.257222222222225,951,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWKC,"CÁCERES / Cáceres, MT",aeroporto,aeroporto,SWKC,16º02'37''S,057º37'51''W,-16.04361111111111,-57.630833333333335,495,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWKE,"FORMOSO DO ARAGUAIA / Cobrape, TO",aeroporto,aeroporto,SWKE,11º30'31''S,049º50'32''W,-11.508611111111112,-49.842222222222226,656,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWKG,"NOVA UBIRATÃ / Faz. Água Limpa, MT",aeroporto,aeroporto,SWKG,13º24'26''S,054º45'07''W,-13.407222222222222,-54.75194444444445,1623,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWKH,"CAMPO VERDE / Faz. Floresta, MT",aeroporto,aeroporto,SWKH,15º13'16''S,055º07'58''W,-15.221111111111112,-55.132777777777775,2050,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWKJ,"DOM AQUINO / Faz. Mutum, MT",aeroporto,aeroporto,SWKJ,15º23'53''S,054º36'30''W,-15.398055555555555,-54.608333333333334,1820,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWKK,"CACOAL / Cacoal, RO",aeroporto,aeroporto,SWKK,11º26'03''S,061º28'59''W,-11.434166666666666,-61.48305555555556,640,14,W,1,1,0,INFERIDA_DESCRICAO,63
SWKL,"ALTO ALEGRE DOS PARECIS / Faz. Primavera do Terebinto, RO",aeroporto,aeroporto,SWKL,12º33'28''S,061º59'46''W,-12.557777777777778,-61.99611111111111,590,13,W,1,1,0,INFERIDA_DESCRICAO,63
SWKM,"TANGARÁ DA SERRA / Aero Agrícola Rondon, MT",aeroporto,aeroporto,SWKM,14º38'39''S,057º30'15''W,-14.644166666666667,-57.50416666666667,1390,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWKN,"CALDAS NOVAS / Caldas Novas, GO",aeroporto,aeroporto,SWKN,17º43'31''S,048º36'38''W,-17.725277777777777,-48.61055555555556,2247,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWKO,"COARI / Coari, AM",aeroporto,aeroporto,SWKO,04º08'02''S,063º07'52''W,-4.133888888888889,-63.13111111111111,131,14,W,1,1,0,INFERIDA_DESCRICAO,63
SWKP,"PONTES E LACERDA / Chácara Veneza, MT",aeroporto,aeroporto,SWKP,15º14'33''S,059º17'07''W,-15.2425,-59.28527777777778,866,15,W,1,1,0,INFERIDA_DESCRICAO,63
SWKQ,"SÃO RAIMUNDO NONATO / Serra da Capivara, PI",aeroporto,aeroporto,SWKQ,09º04'58''S,042º38'40''W,-9.082777777777778,-42.644444444444446,1362,22,W,1,1,0,INFERIDA_DESCRICAO,63
SWKR,"ITARUMÃ / Faz. Mangue Che II, GO",aeroporto,aeroporto,SWKR,18º40'12''S,051º35'07''W,-18.67,-51.58527777777778,1752,19,W,1,1,0,INFERIDA_DESCRICAO,63
SWKT,"CATALÃO / Catalão, GO",aeroporto,aeroporto,SWKT,18º13'01''S,047º54'05''W,-18.216944444444444,-47.90138888888889,2612,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWKU,"SÃO GABRIEL DA CACHOEIRA / Cucuí, AM",aeroporto,aeroporto,SWKU,01º07'14''N,066º50'30''W,1.1205555555555555,-66.84166666666667,274,12,W,1,1,0,INFERIDA_DESCRICAO,63
SWKV,"ITAÚBA / Faz. Beira Rio, MT",aeroporto,aeroporto,SWKV,10º54'03''S,055º51'30''W,-10.900833333333333,-55.858333333333334,1096,18,W,1,1,0,INFERIDA_DESCRICAO,63
SWKY,"CRISTAIS PAULISTA / Faz. Recanto da Cachoeira, SP",aeroporto,aeroporto,SWKY,20º20'23''S,047º28'23''W,-20.33972222222222,-47.473055555555554,3064,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWKZ,"BRASNORTE / Faz. Cerejal, MT",aeroporto,aeroporto,SWKZ,11º43'03''S,058º15'34''W,-11.7175,-58.25944444444445,984,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWLA,"JUÍNA / Faz. Amália, MT",aeroporto,aeroporto,SWLA,11º53'05''S,058º37'54''W,-11.884722222222221,-58.63166666666667,1030,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWLB,"LÁBREA / Lábrea, AM",aeroporto,aeroporto,SWLB,07º15'01''S,064º47'02''W,-7.250277777777778,-64.78388888888888,190,12,W,1,1,0,INFERIDA_DESCRICAO,63
SWLC,"RIO VERDE / Gen. Leite de Castro, GO",aeroporto,aeroporto,SWLC,17º50'05''S,050º57'22''W,-17.834722222222222,-50.95611111111111,2464,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWLE,"PONTES E LACERDA / Pontes e Lacerda, MT",aeroporto,aeroporto,SWLE,15º13'52''S,059º20'28''W,-15.231111111111112,-59.34111111111111,1148,15,W,1,1,0,INFERIDA_DESCRICAO,63
SWLF,"SÃO JOSÉ DOS QUATRO MARCOS / Faz. Dona Laura, MT",aeroporto,aeroporto,SWLF,15º37'13''S,058º12'32''W,-15.620277777777778,-58.20888888888889,725,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWLG,"RIBEIRÃO CASCALHEIRA / Recanto, MT",aeroporto,aeroporto,SWLG,12º59'58''S,051º54'20''W,-12.999444444444444,-51.90555555555555,1335,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWLM,"VILA BELA DA S. S. TRINDADE / Faz. Excalibur, MT",aeroporto,aeroporto,SWLM,15º17'40''S,060º21'59''W,-15.294444444444444,-60.36638888888889,971,14,W,1,1,0,INFERIDA_DESCRICAO,63
SWLN,"SAPEZAL / Faz. Franciosi, MT",aeroporto,aeroporto,SWLN,13º25'56''S,058º28'22''W,-13.432222222222222,-58.47277777777778,1837,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWLO,"JARAGUÁ DO SUL / HELPN Hospital São José, SC",heliponto,heliponto,SWLO,26º29'17''S,049º05'02''W,-26.488055555555558,-49.08388888888889,197,19,W,1,1,0,INFERIDA_DESCRICAO,63
SWLP,"ARIPUANÃ / Faz. Rosa - Paralelo 10, MT",aeroporto,aeroporto,SWLP,09º58'07''S,061º13'47''W,-9.96861111111111,-61.22972222222222,535,14,W,1,1,0,INFERIDA_DESCRICAO,63
SWLR,"PONTES E LACERDA / Faz. Miura, MT",aeroporto,aeroporto,SWLR,15º26'26''S,059º39'26''W,-15.440555555555555,-59.657222222222224,820,15,W,1,1,0,INFERIDA_DESCRICAO,63
SWLW,"SÃO LUÍS / HELPN Grupo Tático Aéreo, MA",heliponto,heliponto,SWLW,02º29'47''S,044º16'46''W,-2.4963888888888888,-44.279444444444444,89,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWMB,"GOIATUBA / Faz. Marimbondo, GO",aeroporto,aeroporto,SWMB,17º58'38''S,049º35'18''W,-17.97722222222222,-49.58833333333334,2165,20,W,1,1,0,INFERIDA_DESCRICAO,63
SWMC,"LUÍS ANTÔNIO / Capão da Cruz, SP",aeroporto,aeroporto,SWMC,21º27'30''S,047º53'16''W,-21.458333333333332,-47.88777777777778,1936,21,W,1,1,0,INFERIDA_DESCRICAO,63
SWMD,"MANAUS / HELPN Francisca Mendes, AM",heliponto,heliponto,SWMD,03º01'34''S,059º57'50''W,-3.026111111111111,-59.96388888888889,331,16,W,1,1,0,INFERIDA_DESCRICAO,63
SWME,"MINEIROS / Mineiros, GO",aeroporto,aeroporto,SWME,17º33'07''S,052º33'22''W,-17.551944444444445,-52.55611111111111,2707,19,W,1,1,0,INFERIDA_DESCRICAO,63
SWMG,"MONTE ALEGRE DE GOIÁS / Faz. Caraíbas, GO",aeroporto,aeroporto,SWMG,13º23'08''S,046º46'30''W,-13.385555555555555,-46.775,1637,22,W,1,1,0,INFERIDA_DESCRICAO,63
SWMH,"ITAPIRAPUÃ / Faz. Bom Pastor, GO",aeroporto,aeroporto,SWMH,15º32'32''S,051º01'04''W,-15.542222222222222,-51.01777777777777,895,20,W,1,1,0,INFERIDA_DESCRICAO,64
SWMK,"SÃO GABRIEL DA CACHOEIRA / Maturacá, AM",aeroporto,aeroporto,SWMK,00º36'59''N,066º07'52''W,0.6163888888888889,-66.13111111111111,354,12,W,1,1,0,INFERIDA_DESCRICAO,64
SWML,"MONTE ALEGRE DE GOIÁS / Monte Alegre de Goiás, GO",aeroporto,aeroporto,SWML,13º14'59''S,046º52'17''W,-13.249722222222221,-46.87138888888889,1821,22,W,1,1,0,INFERIDA_DESCRICAO,64
SWMN,"MATRINCHÃ / Faz Forquilha, GO",aeroporto,aeroporto,SWMN,15º12'59''S,050º50'12''W,-15.216388888888888,-50.836666666666666,1076,20,W,1,1,0,INFERIDA_DESCRICAO,64
SWMO,"ITIQUIRA / Faz. Maria José, MT",aeroporto,aeroporto,SWMO,17º27'10''S,054º44'32''W,-17.452777777777776,-54.742222222222225,1716,18,W,1,1,0,INFERIDA_DESCRICAO,64
SWMQ,"ARIPUANÃ / Faz. Muiraquitã, MT",aeroporto,aeroporto,SWMQ,10º25'01''S,060º33'02''W,-10.416944444444443,-60.550555555555555,367,15,W,1,1,0,INFERIDA_DESCRICAO,64
SWMT,"NOVA UBIRATÃ / Faz. Centro da Mata, MT",aeroporto,aeroporto,SWMT,12º39'28''S,054º49'40''W,-12.657777777777778,-54.82777777777778,1214,18,W,1,1,0,INFERIDA_DESCRICAO,64
SWMV,"MUCAJAÍ / Paa-Piu, RR",aeroporto,aeroporto,SWMV,02º43'37''N,062º57'02''W,2.7269444444444444,-62.95055555555556,984,14,W,1,1,0,INFERIDA_DESCRICAO,64
SWMW,"MAUÉS / Maués, AM",aeroporto,aeroporto,SWMW,03º21'25''S,057º42'44''W,-3.3569444444444447,-57.71222222222222,69,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWMZ,"RONDONÓPOLIS / Estância Aeronaldo, MT",aeroporto,aeroporto,SWMZ,16º26'34''S,054º42'07''W,-16.442777777777778,-54.70194444444445,1000,18,W,1,1,0,INFERIDA_DESCRICAO,64
SWNB,"NOBRES / Nobres, MT",aeroporto,aeroporto,SWNB,14º42'26''S,056º20'18''W,-14.70722222222222,-56.33833333333334,722,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWNC,"NOVA BANDEIRANTES / Faz. PROCOMP, MT",aeroporto,aeroporto,SWNC,09º24'04''S,058º13'43''W,-9.401111111111112,-58.228611111111114,673,16,W,1,1,0,INFERIDA_DESCRICAO,64
SWND,"BARUERI / HELPN Tamboré S/A, SP",heliponto,heliponto,SWND,23º30'35''S,046º49'33''W,-23.509722222222223,-46.825833333333335,2444,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWNH,"ARUANÃ / Aruanã, GO",aeroporto,aeroporto,SWNH,14º55'59''S,051º02'54''W,-14.933055555555555,-51.04833333333333,820,20,W,1,1,0,INFERIDA_DESCRICAO,64
SWNI,"ARIQUEMES / Nova Vida, RO",aeroporto,aeroporto,SWNI,10º10'41''S,062º49'32''W,-10.178055555555554,-62.82555555555556,410,13,W,1,1,0,INFERIDA_DESCRICAO,64
SWNJ,"NOVO SÃO JOAQUIM / Faz. Itaquerê, MT",aeroporto,aeroporto,SWNJ,15º07'42''S,053º29'30''W,-15.128333333333334,-53.49166666666667,1748,19,W,1,1,0,INFERIDA_DESCRICAO,64
SWNK,"BOCA DO ACRE / Novo Campo, AM",aeroporto,aeroporto,SWNK,08º50'01''S,067º18'44''W,-8.83361111111111,-67.31222222222222,394,10,W,1,1,0,INFERIDA_DESCRICAO,64
SWNM,"NORMANDIA / Normandia, RR",aeroporto,aeroporto,SWNM,03º51'59''N,059º37'02''W,3.866388888888889,-59.617222222222225,282,16,W,1,1,0,INFERIDA_DESCRICAO,64
SWNQ,"NIQUELÂNDIA / Niquelândia, GO",aeroporto,aeroporto,SWNQ,14º26'11''S,048º29'31''W,-14.436388888888889,-48.49194444444444,2756,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWNR,"NORTELÂNDIA / Nortelândia, MT",aeroporto,aeroporto,SWNR,14º29'01''S,056º46'02''W,-14.48361111111111,-56.76722222222222,1460,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWNS,"ANÁPOLIS / Anápolis, GO",aeroporto,aeroporto,SWNS,16º21'45''S,048º55'41''W,-16.3625,-48.92805555555555,3642,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWNU,"NOVA MUTUM / Nova Mutum, MT",aeroporto,aeroporto,SWNU,13º49'12''S,056º05'47''W,-13.82,-56.09638888888889,1519,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWNV,"GOIÂNIA / Aeródromo Nacional de Aviação, GO",aeroporto,aeroporto,SWNV,16º37'41''S,049º20'44''W,-16.628055555555555,-49.345555555555556,2707,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWNX,"SANTO ANTÔNIO DO LESTE / Faz. Independência, MT",aeroporto,aeroporto,SWNX,14º52'05''S,053º30'04''W,-14.868055555555555,-53.50111111111111,1650,19,W,1,1,0,INFERIDA_DESCRICAO,64
SWNY,"LUÍS ANTÔNIO / HELPN Faz. Canaã, SP",heliponto,heliponto,SWNY,21º32'05''S,047º41'09''W,-21.534722222222225,-47.68583333333333,1982,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWOA,"GOIANIRA / Arnapar, GO",aeroporto,aeroporto,SWOA,16º32'22''S,049º23'56''W,-16.539444444444445,-49.39888888888889,2625,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWOB,"FONTE BOA / Fonte Boa, AM",aeroporto,aeroporto,SWOB,02º32'01''S,066º04'02''W,-2.533611111111111,-66.06722222222221,207,12,W,1,1,0,INFERIDA_DESCRICAO,64
SWOC,"CARACOL / Faz. São Bento do Bocajah, MS",aeroporto,aeroporto,SWOC,22º01'31''S,057º21'53''W,-22.025277777777777,-57.36472222222223,443,15,W,1,1,0,INFERIDA_DESCRICAO,64
SWOG,"DIAMANTINO / Faz. Itaipu, MT",aeroporto,aeroporto,SWOG,13º45'09''S,056º57'40''W,-13.7525,-56.961111111111116,1469,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWOK,"ITIQUIRA / Faz. Pontal, MT",aeroporto,aeroporto,SWOK,17º18'20''S,053º56'08''W,-17.305555555555557,-53.93555555555555,2164,18,W,1,1,0,INFERIDA_DESCRICAO,64
SWOL,"BARRA DO GARÇAS / Faz. Roncador, MT",aeroporto,aeroporto,SWOL,15º05'46''S,052º24'00''W,-15.096111111111112,-52.4,1351,19,W,1,1,0,INFERIDA_DESCRICAO,64
SWOM,"NOVO SÃO JOAQUIM / Faz. Salto Bello II, MT",aeroporto,aeroporto,SWOM,14º57'40''S,053º29'17''W,-14.96111111111111,-53.488055555555555,1889,19,W,1,1,0,INFERIDA_DESCRICAO,64
SWON,"MOGI DAS CRUZES / HELPN Júlio Simões, SP",heliponto,heliponto,SWON,23º32'28''S,046º13'52''W,-23.541111111111114,-46.23111111111111,2503,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWOO,"BRITÂNIA / Faz. Três Marias do Água Limpa, GO",aeroporto,aeroporto,SWOO,15º04'17''S,051º23'34''W,-15.071388888888889,-51.39277777777778,1049,20,W,1,1,0,INFERIDA_DESCRICAO,64
SWOP,"NOVA MONTE VERDE / Faz. Agropecuária Embu, MT",aeroporto,aeroporto,SWOP,09º47'15''S,057º37'28''W,-9.7875,-57.62444444444444,1188,17,W,1,1,0,INFERIDA_DESCRICAO,64
SWOQ,"LUZIÂNIA / Faz. Surucucu, GO",aeroporto,aeroporto,SWOQ,16º44'36''S,047º59'30''W,-16.743333333333336,-47.99166666666667,3148,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWOR,"BRITÂNIA / Faz. Colorado, GO",aeroporto,aeroporto,SWOR,15º27'03''S,051º13'24''W,-15.450833333333332,-51.223333333333336,896,20,W,1,1,0,INFERIDA_DESCRICAO,64
SWOT,"SAPEZAL / Faz. Planorte, MT",aeroporto,aeroporto,SWOT,13º55'00''S,058º53'08''W,-13.916666666666666,-58.885555555555555,2106,15,W,1,1,0,INFERIDA_DESCRICAO,64
SWOU,"SÃO PAULO / HELPN Rede Globo 2, SP",heliponto,heliponto,SWOU,23º36'54''S,046º41'54''W,-23.615000000000002,-46.69833333333333,2576,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWOW,"MOURA / Moura, AM",aeroporto,aeroporto,SWOW,01º28'01''S,061º37'02''W,-1.4669444444444446,-61.617222222222225,43,15,W,1,1,0,INFERIDA_DESCRICAO,64
SWOZ,"CAMPO VERDE / Faz. Santo Antônio, MT",aeroporto,aeroporto,SWOZ,15º18'38''S,054º53'57''W,-15.310555555555556,-54.899166666666666,2164,18,W,1,1,0,INFERIDA_DESCRICAO,64
SWPA,"PEDRO AFONSO / Pedro Afonso, TO",aeroporto,aeroporto,SWPA,08º58'46''S,048º10'25''W,-8.979444444444445,-48.17361111111111,673,21,W,1,1,0,INFERIDA_DESCRICAO,64
SWPB,"COSTA MARQUES / Forte Príncipe da Beira, RO",aeroporto,aeroporto,SWPB,12º25'07''S,064º25'08''W,-12.41861111111111,-64.41888888888889,591,12,W,1,1,0,INFERIDA_DESCRICAO,64
SWPC,"SÃO GABRIEL DA CACHOEIRA / Pari - Cachoeira, AM",aeroporto,aeroporto,SWPC,00º15'47''N,069º47'44''W,0.26305555555555554,-69.79555555555555,377,9,W,1,1,0,INFERIDA_DESCRICAO,64
SWPD,"BONFIM / Pouso da Águia, RR",aeroporto,aeroporto,SWPD,02º47'01''N,060º35'16''W,2.783611111111111,-60.58777777777778,282,15,W,1,1,0,INFERIDA_DESCRICAO,64
